user_id,age,categorie_age,date_naissance,sexe,zone,niveau_education,annees_experience,etat_matrimonial,nombre_enfants,possede_voiture,possede_logement,possede_terrain,categorie_socioprofessionnelle,secteur_activite,heures_travail_hebdo,couleur_preferee,revenu_annuel
USER_00229,74,Âgé,1951-11-21,Homme,Rural,Supérieur,31.0,Marié,1,0.0,1.0,0.0,Groupe 1: Cadres supérieurs/Directeurs,Public,41.0,Vert,57410
USER_00230,24,Jeune,2001-05-17,Homme,Rural,Sans niveau,6.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,55.0,Blanc,4207
USER_00231,40,Adulte,1985-08-09,Femme,Urbain,Sans niveau,2.0,Célibataire,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,3000
USER_00233,36,Adulte,1989-11-14,Homme,Urbain,Sans niveau,12.0,Divorcé,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,36.0,Noir,12037
USER_00235,65,Âgé,1960-01-11,Femme,Rural,Sans niveau,18.0,Veuf,2,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,55.0,Violet,11287
USER_00236,36,Adulte,1989-03-21,Femme,Urbain,Fondamental,8.0,Veuf,3,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Sans emploi,0.0,Orange,3000
USER_00237,66,Âgé,1959-05-06,Femme,Urbain,Fondamental,3.0,Marié,2,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,3508
USER_00238,62,Senior,1963-12-15,Homme,Rural,Sans niveau,8.0,Marié,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,74.0,Orange,7756
USER_00240,57,Senior,1968-07-18,Femme,Rural,Fondamental,30.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,48.0,Violet,22784
USER_00242,28,Jeune,1997-02-23,Homme,Rural,Sans niveau,0.0,Marié,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Orange,3000
USER_00243,67,Âgé,1958-03-18,Femme,Urbain,Secondaire,22.0,Veuf,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,12273
USER_00244,28,Jeune,1997-01-27,Homme,Urbain,Sans niveau,9.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Public,40.0,Orange,16674
USER_00245,72,Âgé,1953-06-19,Homme,Rural,Fondamental,12.0,Marié,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,50.0,Noir,6179
USER_00246,26,Jeune,1999-09-05,Femme,Urbain,Fondamental,8.0,Marié,1,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,36.0,Jaune,23189
USER_00247,31,Adulte,1994-07-05,Homme,Rural,Supérieur,7.0,Marié,5,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,34.0,Violet,41278
USER_00249,46,Adulte,1979-06-26,Homme,Rural,Fondamental,26.0,Marié,3,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,37.0,Blanc,25975
USER_00251,38,Adulte,1987-04-22,Femme,Urbain,Fondamental,13.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,41.0,Rouge,13387
USER_00252,65,Âgé,1960-04-22,Femme,Rural,Secondaire,45.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,32.0,Jaune,13664
USER_00253,75,Âgé,1950-02-12,Homme,Urbain,Secondaire,14.0,Veuf,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,64.0,Noir,42261
USER_00255,50,Senior,1975-07-20,Homme,Urbain,Secondaire,26.0,Marié,3,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,59.0,Violet,41118
USER_00257,20,Jeune,2005-04-28,Femme,Rural,Sans niveau,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,41.0,Bleu,3490
USER_00258,31,Adulte,1994-03-26,Homme,Urbain,Fondamental,0.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Bleu,4929
USER_00259,35,Adulte,1990-03-14,Femme,Urbain,Fondamental,10.0,Marié,3,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Noir,4482
USER_00260,29,Jeune,1996-01-06,Femme,Rural,Secondaire,9.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,68.0,Jaune,9357
USER_00261,40,Adulte,1985-12-11,Homme,Rural,Supérieur,7.0,Marié,2,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,49.0,Jaune,45100
USER_00263,77,Âgé,1948-11-28,Femme,Urbain,Fondamental,13.0,Marié,2,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,44.0,Rouge,12428
USER_00267,37,Adulte,1988-12-04,Femme,Rural,Sans niveau,8.0,Célibataire,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,56.0,Orange,3235
USER_00268,32,Adulte,1993-07-28,Homme,Urbain,Secondaire,9.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,38.0,Vert,19968
USER_00269,58,Senior,1967-01-28,Femme,Urbain,Fondamental,26.0,Divorcé,0,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,42.0,Vert,20266
USER_00271,34,Adulte,1991-04-27,Homme,Rural,Fondamental,8.0,Célibataire,0,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Sans emploi,0.0,Violet,7387
USER_00272,29,Jeune,1996-08-12,Homme,Rural,Sans niveau,6.0,Marié,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,52.0,Noir,4659
USER_00273,62,Senior,1963-05-27,Femme,Rural,Secondaire,9.0,Marié,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,3000
USER_00276,76,Âgé,1949-04-13,Homme,Rural,Secondaire,11.0,Marié,2,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,6926
USER_00279,24,Jeune,2001-05-12,Femme,Rural,Fondamental,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,40.0,Violet,7494
USER_00280,25,Jeune,2000-11-17,Homme,Rural,Fondamental,1.0,Marié,1,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,3000
USER_00281,41,Adulte,1984-07-22,Homme,Urbain,Sans niveau,20.0,Divorcé,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,47.0,Blanc,19476
USER_00282,64,Senior,1961-09-11,Homme,Urbain,Fondamental,32.0,Veuf,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,16049
USER_00283,42,Adulte,1983-01-04,Homme,Urbain,Secondaire,8.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,70.0,Violet,22684
USER_00284,38,Adulte,1987-05-06,Femme,Urbain,Fondamental,18.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,43.0,Noir,9572
USER_00285,67,Âgé,1958-10-09,Femme,Urbain,Fondamental,22.0,Marié,6,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,41.0,Bleu,22029
USER_00286,71,Âgé,1954-01-04,Homme,Urbain,Sans niveau,3.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,4276
USER_00287,50,Senior,1975-10-14,Femme,Urbain,Fondamental,30.0,Divorcé,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Orange,10972
USER_00288,27,Jeune,1998-06-24,Femme,Urbain,Fondamental,9.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Orange,3669
USER_00290,36,Adulte,1989-10-17,Femme,Urbain,Fondamental,1.0,Marié,2,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,32.0,Violet,6536
USER_00291,46,Adulte,1979-02-13,Femme,Urbain,Secondaire,17.0,Marié,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,42.0,Vert,61473
USER_00292,20,Jeune,2005-10-07,Femme,Rural,Fondamental,0.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,48.0,Bleu,3165
USER_00293,56,Senior,1969-05-02,Homme,Urbain,Fondamental,17.0,Marié,4,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,37.0,Bleu,29593
USER_00295,54,Senior,1971-01-17,Femme,Urbain,Fondamental,2.0,Divorcé,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,47.0,Vert,6296
USER_00296,48,Adulte,1977-09-22,Femme,Rural,Fondamental,21.0,Marié,2,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,48.0,Jaune,19481
USER_00298,45,Adulte,1980-12-22,Homme,Rural,Secondaire,26.0,Marié,1,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,45.0,Vert,32842
USER_00300,29,Jeune,1996-07-03,Femme,Urbain,Fondamental,0.0,Marié,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,47.0,Orange,4095
USER_00302,71,Âgé,1954-10-11,Femme,Urbain,Sans niveau,27.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,23.0,Vert,12109
USER_00303,19,Jeune,2006-11-28,Homme,Rural,Fondamental,0.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,65.0,Blanc,6915
USER_00304,20,Jeune,2005-02-24,Homme,Rural,Sans niveau,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,41.0,Noir,5215
USER_00305,18,Jeune,2007-05-17,Homme,Rural,Fondamental,0.0,Marié,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,35.0,Orange,8182
USER_00307,41,Adulte,1984-07-11,Femme,Urbain,Fondamental,3.0,Divorcé,6,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,57.0,Bleu,13299
USER_00308,64,Senior,1961-07-23,Femme,Rural,Secondaire,36.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,44.0,Rouge,26234
USER_00309,65,Âgé,1960-05-18,Femme,Urbain,Fondamental,32.0,Veuf,2,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,36.0,Violet,19754
USER_00310,69,Âgé,1956-03-07,Homme,Urbain,Secondaire,40.0,Marié,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Orange,28763
USER_00311,51,Senior,1974-07-22,Homme,Urbain,Sans niveau,14.0,Divorcé,2,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,43.0,Vert,36341
USER_00313,33,Adulte,1992-12-06,Homme,Rural,Supérieur,1.0,Célibataire,0,1.0,0.0,0.0,Groupe 1: Cadres supérieurs/Directeurs,Privé formel,43.0,Jaune,35973
USER_00316,56,Senior,1969-09-27,Femme,Urbain,Secondaire,8.0,Veuf,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,37.0,Jaune,50531
USER_00317,42,Adulte,1983-01-10,Homme,Urbain,Sans niveau,5.0,Marié,6,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,60.0,Bleu,6276
USER_00321,45,Adulte,1980-11-11,Homme,Rural,Sans niveau,0.0,Marié,4,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Public,42.0,Vert,6542
USER_00322,70,Âgé,1955-08-15,Femme,Rural,Fondamental,41.0,Marié,2,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Sans emploi,0.0,Jaune,4719
USER_00324,58,Senior,1967-04-17,Homme,Rural,Fondamental,34.0,Veuf,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,51.0,Vert,25425
USER_00325,40,Adulte,1985-08-26,Homme,Rural,Secondaire,20.0,Marié,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,43.0,Rouge,58117
USER_00326,49,Adulte,1976-12-06,Femme,Urbain,Sans niveau,0.0,Divorcé,3,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,76.0,Blanc,4348
USER_00327,63,Senior,1962-11-03,Femme,Rural,Sans niveau,45.0,Marié,5,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,5703
USER_00328,68,Âgé,1957-05-17,Homme,Urbain,Sans niveau,30.0,Veuf,2,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Public,31.0,Vert,33084
USER_00330,35,Adulte,1990-10-11,Homme,Urbain,Secondaire,14.0,Célibataire,0,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,48.0,Blanc,46494
USER_00331,58,Senior,1967-02-27,Femme,Rural,Sans niveau,37.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,3000
USER_00333,78,Âgé,1947-05-08,Femme,Urbain,Fondamental,45.0,Marié,3,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,14665
USER_00335,41,Adulte,1984-01-02,Femme,Urbain,Secondaire,10.0,Célibataire,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,71.0,Jaune,18781
USER_00337,45,Adulte,1980-10-28,Homme,Rural,Sans niveau,13.0,Marié,1,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,50.0,Jaune,12420
USER_00338,53,Senior,1972-02-15,Femme,Urbain,Fondamental,20.0,Marié,5,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,7487
USER_00339,38,Adulte,1987-07-21,Homme,Urbain,Sans niveau,6.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,42.0,Vert,10535
USER_00340,73,Âgé,1952-10-07,Homme,Urbain,Fondamental,11.0,Veuf,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,45.0,Vert,58952
USER_00342,43,Adulte,1982-07-16,Femme,Urbain,Secondaire,3.0,Divorcé,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,37.0,Rouge,21509
USER_00347,50,Senior,1975-07-08,Femme,Urbain,Fondamental,32.0,Marié,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Rouge,10323
USER_00349,74,Âgé,1951-12-17,Homme,Rural,Sans niveau,31.0,Marié,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,46.0,Rouge,11389
USER_00350,39,Adulte,1986-08-02,Homme,Urbain,Sans niveau,15.0,Marié,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,7629
USER_00351,37,Adulte,1988-09-08,Homme,Rural,Fondamental,0.0,Veuf,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Rouge,3000
USER_00352,19,Jeune,2006-02-15,Homme,Rural,Secondaire,0.0,Célibataire,0,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,23.0,Jaune,3796
USER_00353,58,Senior,1967-03-26,Homme,Urbain,Fondamental,20.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Noir,8211
USER_00354,71,Âgé,1954-08-22,Femme,Urbain,Secondaire,14.0,Marié,5,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,7635
USER_00355,74,Âgé,1951-09-18,Femme,Rural,Sans niveau,27.0,Veuf,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,40.0,Jaune,13766
USER_00356,35,Adulte,1990-10-11,Femme,Urbain,Fondamental,2.0,Marié,2,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,34.0,Jaune,7253
USER_00361,28,Jeune,1997-03-24,Femme,Rural,Fondamental,4.0,Marié,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,34.0,Orange,6119
USER_00363,39,Adulte,1986-05-25,Homme,Urbain,Fondamental,20.0,Marié,3,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,39.0,Rouge,27339
USER_00366,19,Jeune,2006-09-16,Femme,Rural,Fondamental,0.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,52.0,Violet,4158
USER_00367,63,Senior,1962-11-08,Femme,Rural,Secondaire,27.0,Veuf,3,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Noir,6309
USER_00368,45,Adulte,1980-05-15,Femme,Urbain,Fondamental,11.0,Célibataire,0,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,34.0,Vert,8782
USER_00370,70,Âgé,1955-05-08,Femme,Urbain,Secondaire,11.0,Veuf,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,54.0,Rouge,24375
USER_00372,27,Jeune,1998-06-18,Homme,Urbain,Sans niveau,2.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,56.0,Violet,19533
USER_00373,36,Adulte,1989-02-05,Homme,Rural,Fondamental,10.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,3000
USER_00375,78,Âgé,1947-07-23,Homme,Urbain,Sans niveau,45.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,73.0,Orange,12053
USER_00376,19,Jeune,2006-03-23,Homme,Rural,Secondaire,1.0,Célibataire,0,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,45.0,Bleu,17431
USER_00377,65,Âgé,1960-04-03,Femme,Urbain,Secondaire,30.0,Marié,4,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,16680
USER_00378,23,Jeune,2002-07-14,Homme,Rural,Fondamental,1.0,Célibataire,2,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,70.0,Rouge,5567
USER_00380,71,Âgé,1954-08-14,Femme,Urbain,Sans niveau,34.0,Marié,1,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,34.0,Violet,32638
USER_00381,24,Jeune,2001-01-07,Femme,Rural,Fondamental,0.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,56.0,Rouge,5524
USER_00382,53,Senior,1972-07-13,Homme,Rural,Fondamental,32.0,Marié,4,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,45.0,Vert,13682
USER_00383,25,Jeune,2000-10-23,Femme,Rural,Fondamental,6.0,Marié,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,46.0,Bleu,4239
USER_00384,36,Adulte,1989-01-28,Femme,Rural,Sans niveau,1.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,38.0,Rouge,4144
USER_00385,27,Jeune,1998-10-13,Femme,Rural,Secondaire,1.0,Marié,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,44.0,Blanc,13217
USER_00386,50,Senior,1975-08-01,Femme,Urbain,Secondaire,24.0,Marié,3,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,66.0,Blanc,12210
USER_00389,44,Adulte,1981-07-18,Homme,Rural,Fondamental,5.0,Marié,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,65.0,Bleu,4878
USER_00390,46,Adulte,1979-12-24,Homme,Rural,Fondamental,28.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,7322
USER_00391,36,Adulte,1989-09-26,Femme,Urbain,Sans niveau,9.0,Marié,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Noir,3000
USER_00392,35,Adulte,1990-10-08,Femme,Urbain,Fondamental,16.0,Marié,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Orange,4749
USER_00393,68,Âgé,1957-08-08,Homme,Rural,Sans niveau,15.0,Marié,4,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,31.0,Rouge,13748
USER_00394,68,Âgé,1957-05-14,Homme,Urbain,Fondamental,34.0,Marié,2,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,62.0,Vert,39970
USER_00397,76,Âgé,1949-11-22,Homme,Urbain,Fondamental,19.0,Marié,5,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,48.0,Orange,51351
USER_00398,69,Âgé,1956-07-24,Femme,Rural,Fondamental,28.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Bleu,5653
USER_00400,20,Jeune,2005-08-05,Femme,Urbain,Supérieur,1.0,Célibataire,0,1.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,30.0,Jaune,52791
USER_00403,24,Jeune,2001-10-19,Homme,Rural,Secondaire,6.0,Célibataire,0,0.0,0.0,0.0,Groupe 1: Cadres supérieurs/Directeurs,Public,41.0,Blanc,54556
USER_00405,73,Âgé,1952-02-21,Homme,Rural,Secondaire,45.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,45.0,Blanc,25040
USER_00408,56,Senior,1969-01-09,Femme,Rural,Fondamental,11.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,44.0,Noir,6911
USER_00410,49,Adulte,1976-04-15,Homme,Urbain,Fondamental,5.0,Divorcé,2,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,46.0,Bleu,7352
USER_00411,29,Jeune,1996-06-11,Femme,Rural,Fondamental,2.0,Marié,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,20.0,Noir,4455
USER_00414,25,Jeune,2000-02-16,Homme,Rural,Sans niveau,4.0,Célibataire,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,48.0,Violet,6004
USER_00416,28,Jeune,1997-09-02,Femme,Urbain,Fondamental,5.0,Célibataire,0,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,5188
USER_00417,74,Âgé,1951-06-08,Homme,Urbain,Sans niveau,11.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,5193
USER_00419,42,Adulte,1983-11-02,Homme,Rural,Sans niveau,5.0,Divorcé,1,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,80.0,Jaune,6785
USER_00421,48,Adulte,1977-04-27,Homme,Rural,Sans niveau,6.0,Divorcé,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,42.0,Noir,9506
USER_00424,72,Âgé,1953-03-16,Femme,Urbain,Fondamental,32.0,Marié,4,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,38.0,Jaune,39499
USER_00425,32,Adulte,1993-11-04,Femme,Urbain,Fondamental,2.0,Marié,3,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,63.0,Violet,9489
USER_00426,78,Âgé,1947-10-07,Homme,Urbain,Fondamental,44.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,12602
USER_00427,73,Âgé,1952-08-23,Homme,Rural,Secondaire,33.0,Marié,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,45.0,Bleu,29170
USER_00428,61,Senior,1964-05-25,Femme,Urbain,Sans niveau,43.0,Veuf,3,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,11330
USER_00430,66,Âgé,1959-10-20,Femme,Urbain,Fondamental,36.0,Marié,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,52.0,Noir,20301
USER_00432,56,Senior,1969-02-25,Homme,Rural,Fondamental,3.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,43.0,Vert,4134
USER_00434,51,Senior,1974-02-19,Femme,Urbain,Sans niveau,9.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,55.0,Blanc,5191
USER_00435,42,Adulte,1983-01-10,Homme,Rural,Secondaire,20.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,29.0,Blanc,24842
USER_00436,55,Senior,1970-10-22,Femme,Urbain,Secondaire,14.0,Marié,4,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,50.0,Noir,20080
USER_00437,21,Jeune,2004-07-13,Homme,Rural,Fondamental,2.0,Marié,3,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,51.0,Noir,15023
USER_00439,49,Adulte,1976-02-19,Femme,Urbain,Fondamental,7.0,Divorcé,0,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,46.0,Jaune,13555
USER_00440,32,Adulte,1993-12-27,Femme,Urbain,Sans niveau,5.0,Célibataire,1,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,3559
